2016-09-15 17:13:01.3725	IDEAL PATH Gaze Factor	0.0110997831005058	=	0.0214250247866898	*	0.518075624696665	(none)	2016-09-15 15:12:55.8280
2016-09-15 17:13:01.3725	IDEAL PATH Gaze Factor	0.00751426484270417	=	0.0128746708580567	*	0.583647141394834	(none)	2016-09-15 15:12:56.0970
2016-09-15 17:13:01.3725	IDEAL PATH Gaze Factor	0.00769090240696997	=	0.0131695106486992	*	0.583993028452398	(none)	2016-09-15 15:12:56.2440
2016-09-15 17:13:01.3725	IDEAL PATH Gaze Factor	0.00620852541607042	=	0.00982799302141734	*	0.631718541368588	(none)	2016-09-15 15:12:56.3950
2016-09-15 17:13:01.3725	IDEAL PATH Gaze Factor	0.00615847053118562	=	0.00982799302141734	*	0.626625448122009	(none)	2016-09-15 15:12:56.3950
2016-09-15 17:13:01.3725	IDEAL PATH Gaze Factor	0.00739040120810605	=	0.0146437096019118	*	0.504680945540001	(none)	2016-09-15 15:12:56.6120
2016-09-15 17:13:01.3725	IDEAL PATH Gaze Factor	0.0088900323814088	=	0.0161179085551244	*	0.551562403459744	(none)	2016-09-15 15:12:56.7790
2016-09-15 17:13:01.3725	IDEAL PATH Gaze Factor	0.00764233678823882	=	0.014741989532126	*	0.518406065313267	(none)	2016-09-15 15:12:56.9610
2016-09-15 17:13:01.3735	IDEAL PATH Gaze Factor	0.00589499542827001	=	0.0113993514653449	*	0.517134281383583	(none)	2016-09-15 15:12:57.1270
2016-09-15 17:13:01.3735	IDEAL PATH Gaze Factor	0.0053849649786739	=	0.00953221631153838	*	0.564922658349203	(none)	2016-09-15 15:12:57.2630
2016-09-15 17:13:01.3735	IDEAL PATH Gaze Factor	0.00727228477522781	=	0.0129716758053924	*	0.560628008618952	(none)	2016-09-15 15:12:57.4440
2016-09-15 17:13:01.3735	IDEAL PATH Gaze Factor	0.00658729509522967	=	0.0113010811940919	*	0.582890697101924	(none)	2016-09-15 15:12:57.9450
2016-09-15 17:13:01.3735	IDEAL PATH Gaze Factor	0.00867743349386911	=	0.0133647568904043	*	0.649277316828663	(none)	2016-09-15 15:12:58.1420
2016-09-15 17:13:01.3735	IDEAL PATH Gaze Factor	0.00950066549760788	=	0.0147405406879459	*	0.644526255768693	(none)	2016-09-15 15:12:58.2940
2016-09-15 17:13:01.3735	IDEAL PATH Gaze Factor	0.00754608908338357	=	0.0147405406879459	*	0.511927563793801	(none)	2016-09-15 15:12:58.4760
2016-09-15 17:13:01.3735	IDEAL PATH Gaze Factor	0.00610021058110771	=	0.0098270271252973	*	0.620758496270372	(none)	2016-09-15 15:12:58.8760
2016-09-15 17:13:01.3735	IDEAL PATH Gaze Factor	0.00721024446370235	=	0.0114976217365978	*	0.627107468734301	(none)	2016-09-15 15:12:58.9920
2016-09-15 17:13:01.3735	IDEAL PATH Gaze Factor	0.0145790294575354	=	0.0228969732019427	*	0.636722999540327	(none)	2016-09-15 15:12:59.2430
2016-09-15 17:13:01.3735	IDEAL PATH Gaze Factor	0.00935048611682981	=	0.0148388109591989	*	0.630137154691173	(none)	2016-09-15 15:12:59.5090
2016-09-15 17:13:01.3735	IDEAL PATH Gaze Factor	0.00490867381075014	=	0.0114976217365978	*	0.426929492307565	(none)	2016-09-15 15:13:00.4260
2016-09-15 17:13:01.3735	IDEAL PATH Gaze Factor	0.00703010049630629	=	0.0195557839793416	*	0.359489576267193	(none)	2016-09-15 15:13:00.5920
2016-09-15 17:13:01.3735	IDEAL PATH Gaze Factor	0.0041854596481241	=	0.0114976217365978	*	0.364028295938928	(none)	2016-09-15 15:13:00.8080
2016-09-15 17:13:01.3735	IDEAL PATH moveDistanceFactor	0.561521733179004
2016-09-15 17:13:01.3735	IDEAL PATH eyeMovementsFactor	0.0490223841042881
2016-09-15 17:13:01.3735	IDEAL PATH SCORE	0.433396895910325
2016-09-15 17:13:01.3745	TargetDistance	0.542172491550446
2016-09-15 17:13:01.3745	GAME DoubleClick	(1616.0, 639.0, 0.0)
2016-09-15 15:13:01.4240	EyeTracking Fixation	Ended	1554	582	465
2016-09-15 17:13:01.4875	EyeTracking AOI	NULL
2016-09-15 15:13:01.4400	EyeTracking Fixation	Started	1537	594	-63609549181440
2016-09-15 17:13:01.5885	EyeTracking AOI	NULL
2016-09-15 15:13:01.5900	EyeTracking Fixation	Ended	1541	580	150
2016-09-15 17:13:01.6566	EyeTracking AOI	NULL
2016-09-15 15:13:02.6070	EyeTracking Fixation	Started	1618	296	-63609549182607
2016-09-15 17:13:02.7557	EyeTracking AOI	NULL
2016-09-15 15:13:02.7380	EyeTracking Fixation	Ended	1609	295	131
2016-09-15 17:13:02.8057	EyeTracking AOI	NULL
2016-09-15 15:13:02.7570	EyeTracking Fixation	Started	1594	316	-63609549182757
2016-09-15 17:13:02.8927	EyeTracking AOI	NULL
2016-09-15 15:13:02.9750	EyeTracking Fixation	Ended	1592	306	218
2016-09-15 17:13:03.0257	EyeTracking AOI	NULL
2016-09-15 15:13:02.9890	EyeTracking Fixation	Started	1573	319	-63609549182989
2016-09-15 17:13:03.1457	EyeTracking AOI	NULL
2016-09-15 17:13:03.1557	GAME Move	(0.5, 0.0, -0.3)
2016-09-15 17:13:03.1557	IDEAL PATH Gaze Factor	0.0954313810473393	=	0.261063169370879	*	0.365549002095217	(none)	2016-09-15 15:13:00.9590
2016-09-15 17:13:03.1557	IDEAL PATH Gaze Factor	0.0301582272355656	=	0.0842139256035093	*	0.358114492578753	(none)	2016-09-15 15:13:01.4400
2016-09-15 17:13:03.1557	IDEAL PATH Gaze Factor	0.0113776399389258	=	0.0735468283603981	*	0.154699260220611	(none)	2016-09-15 15:13:02.6070
2016-09-15 17:13:03.1557	IDEAL PATH Gaze Factor	0.0194392233911358	=	0.122390905210433	*	0.158828986171095	(none)	2016-09-15 15:13:02.7570
2016-09-15 17:13:03.1557	IDEAL PATH moveDistanceFactor	0.657314223132282
2016-09-15 17:13:03.1557	IDEAL PATH eyeMovementsFactor	0.156406471612966
2016-09-15 17:13:03.1557	IDEAL PATH SCORE	0.532087285252453
2016-09-15 17:13:03.1577	TargetDistance	0.392441064119339
2016-09-15 17:13:03.1577	GAME DoubleClick	(1663.0, 857.0, 0.0)
2016-09-15 15:13:03.1730	EyeTracking Fixation	Ended	1590	312	184
2016-09-15 17:13:03.2407	EyeTracking AOI	NULL
2016-09-15 15:13:03.2080	EyeTracking Fixation	Started	1593	314	-63609549183208
2016-09-15 17:13:03.3397	EyeTracking AOI	NULL
2016-09-15 15:13:03.3390	EyeTracking Fixation	Ended	1585	309	131
2016-09-15 17:13:03.3897	EyeTracking AOI	NULL
2016-09-15 17:13:03.5027	GAME HELP	VirtualAssistant2D deactivated
2016-09-15 15:13:04.3390	EyeTracking Fixation	Started	934	229	-63609549184339
2016-09-15 17:13:04.4778	EyeTracking AOI	NULL
2016-09-15 15:13:04.4400	EyeTracking Fixation	Ended	915	232	101
2016-09-15 17:13:04.4898	EyeTracking AOI	NULL
2016-09-15 15:13:04.5060	EyeTracking Fixation	Started	872	232	-63609549184506
2016-09-15 17:13:04.6409	EyeTracking AOI	NULL
2016-09-15 15:13:04.6070	EyeTracking Fixation	Ended	866	246	101
2016-09-15 17:13:04.6579	EyeTracking AOI	NULL
2016-09-15 15:13:04.7730	EyeTracking Fixation	Started	1405	364	-63609549184773
2016-09-15 17:13:04.9099	EyeTracking AOI	NULL
2016-09-15 15:13:04.8710	EyeTracking Fixation	Ended	1400	380	98
2016-09-15 17:13:04.9239	EyeTracking AOI	NULL
2016-09-15 15:13:04.8870	EyeTracking Fixation	Started	1389	411	-63609549184887
2016-09-15 17:13:05.0239	EyeTracking AOI	NULL
2016-09-15 15:13:04.9880	EyeTracking Fixation	Ended	1387	410	101
2016-09-15 17:13:05.0429	EyeTracking AOI	NULL
2016-09-15 15:13:05.0540	EyeTracking Fixation	Started	862	142	-63609549185054
2016-09-15 17:13:05.1919	EyeTracking AOI	NULL
2016-09-15 15:13:05.2380	EyeTracking Fixation	Ended	854	156	184
2016-09-15 17:13:05.2909	EyeTracking AOI	NULL
2016-09-15 15:13:05.3210	EyeTracking Fixation	Started	1557	618	-63609549185321
2016-09-15 17:13:05.4579	EyeTracking AOI	NULL
2016-09-15 15:13:05.5370	EyeTracking Fixation	Ended	1562	618	216
2016-09-15 17:13:05.5919	EyeTracking AOI	NULL
2016-09-15 15:13:05.6400	EyeTracking Fixation	Started	1761	634	-63609549185640
2016-09-15 17:13:05.7760	EyeTracking AOI	NULL
2016-09-15 15:13:05.7730	EyeTracking Fixation	Ended	1783	630	133
2016-09-15 17:13:05.8240	EyeTracking AOI	NULL
2016-09-15 15:13:05.9750	EyeTracking Fixation	Started	1426	429	-63609549185975
2016-09-15 17:13:06.1090	GAME Move	(0.6, 0.0, -0.3)
2016-09-15 17:13:06.1090	IDEAL PATH Gaze Factor	0.0101740969248293	=	0.0623455106200664	*	0.163188926093336	(none)	2016-09-15 15:13:02.9890
2016-09-15 17:13:06.1090	IDEAL PATH Gaze Factor	0.00706469198920394	=	0.0443872928871125	*	0.159160235501884	(none)	2016-09-15 15:13:03.2080
2016-09-15 17:13:06.1090	IDEAL PATH Gaze Factor	-0.00795912816759253	=	0.0342222639816669	*	-0.232571643181068	(none)	2016-09-15 15:13:04.3390
2016-09-15 17:13:06.1090	IDEAL PATH Gaze Factor	-0.0087530501552334	=	0.0342222639816669	*	-0.255770633992026	(none)	2016-09-15 15:13:04.5060
2016-09-15 17:13:06.1090	IDEAL PATH Gaze Factor	0.00472530334477698	=	0.0332057610911223	*	0.142303720484224	(none)	2016-09-15 15:13:04.7730
2016-09-15 17:13:06.1090	IDEAL PATH Gaze Factor	0.00541376734404865	=	0.0342222639816669	*	0.158194307277533	(none)	2016-09-15 15:13:04.8870
2016-09-15 17:13:06.1090	IDEAL PATH Gaze Factor	-0.0198257583748806	=	0.0623455106200664	*	-0.31799817144331	(none)	2016-09-15 15:13:05.0540
2016-09-15 17:13:06.1090	IDEAL PATH Gaze Factor	0.0290137504821699	=	0.0731882081192084	*	0.396426572364123	(none)	2016-09-15 15:13:05.3210
2016-09-15 17:13:06.1090	IDEAL PATH Gaze Factor	0.02172861085483	=	0.0450649614808089	*	0.482161975531328	(none)	2016-09-15 15:13:05.6400
2016-09-15 17:13:06.1090	IDEAL PATH moveDistanceFactor	0.449620097789788
2016-09-15 17:13:06.1090	IDEAL PATH eyeMovementsFactor	0.0415822842421522
2016-09-15 17:13:06.1090	IDEAL PATH SCORE	0.347610644402879
2016-09-15 17:13:06.1100	TargetDistance	0.289737492799759
2016-09-15 17:13:06.1100	GAME DoubleClick	(1605.0, 583.0, 0.0)
2016-09-15 17:13:06.1120	EyeTracking AOI	NULL
2016-09-15 15:13:06.1230	EyeTracking Fixation	Ended	1407	421	148
2016-09-15 17:13:06.1770	EyeTracking AOI	NULL
2016-09-15 15:13:07.3360	EyeTracking Fixation	Started	1570	444	-63609549187336
2016-09-15 17:13:07.4761	EyeTracking AOI	NULL
2016-09-15 15:13:07.4890	EyeTracking Fixation	Ended	1564	439	153
2016-09-15 17:13:07.5421	EyeTracking AOI	NULL
2016-09-15 15:13:07.5370	EyeTracking Fixation	Started	848	157	-63609549187537
2016-09-15 17:13:07.6902	EyeTracking AOI	NULL
2016-09-15 15:13:07.7400	EyeTracking Fixation	Ended	830	146	203
2016-09-15 17:13:07.7932	EyeTracking AOI	NULL
2016-09-15 15:13:07.7880	EyeTracking Fixation	Started	712	97	-63609549187788
2016-09-15 17:13:07.9272	EyeTracking AOI	NULL
2016-09-15 15:13:08.0870	EyeTracking Fixation	Ended	717	99	299
2016-09-15 17:13:08.1442	EyeTracking AOI	NULL
2016-09-15 15:13:08.2050	EyeTracking Fixation	Started	1070	849	-63609549188205
2016-09-15 17:13:08.3582	EyeTracking AOI	NULL
2016-09-15 15:13:08.3230	EyeTracking Fixation	Ended	1069	855	118
2016-09-15 17:13:08.3762	EyeTracking AOI	NULL
2016-09-15 15:13:08.5190	EyeTracking Fixation	Started	1289	616	-63609549188519
2016-09-15 17:13:08.6603	EyeTracking AOI	NULL
2016-09-15 15:13:08.6530	EyeTracking Fixation	Ended	1305	623	134
2016-09-15 17:13:08.7143	EyeTracking AOI	NULL
2016-09-15 15:13:08.7220	EyeTracking Fixation	Started	715	103	-63609549188722
2016-09-15 17:13:08.8583	GAME Move	(0.6, 0.0, -0.2)
2016-09-15 17:13:08.8593	IDEAL PATH Gaze Factor	0.0096986706170982	=	0.0538323759475635	*	0.180164268182132	(none)	2016-09-15 15:13:05.9750
2016-09-15 17:13:08.8593	IDEAL PATH Gaze Factor	0.014525007499704	=	0.0556510372971433	*	0.261001559093123	(none)	2016-09-15 15:13:07.3360
2016-09-15 17:13:08.8593	IDEAL PATH Gaze Factor	-0.0246610854423819	=	0.0738376507929418	*	-0.333990656224118	(none)	2016-09-15 15:13:07.5370
2016-09-15 17:13:08.8593	IDEAL PATH Gaze Factor	-0.0473096147760864	=	0.108755948704875	*	-0.435007145259409	(none)	2016-09-15 15:13:07.7880
2016-09-15 17:13:08.8593	IDEAL PATH Gaze Factor	0.00840295513403363	=	0.0429204078500844	*	0.195779946066312	(none)	2016-09-15 15:13:08.2050
2016-09-15 17:13:08.8593	IDEAL PATH Gaze Factor	0.0126977060398484	=	0.0487401241687399	*	0.260518541066668	(none)	2016-09-15 15:13:08.5190
2016-09-15 17:13:08.8593	IDEAL PATH moveDistanceFactor	0.268849053703355
2016-09-15 17:13:08.8593	IDEAL PATH eyeMovementsFactor	-0.0266463609277841
2016-09-15 17:13:08.8593	IDEAL PATH SCORE	0.19497520004557
2016-09-15 17:13:08.8603	TargetDistance	0.234409868717194
2016-09-15 17:13:08.8603	GAME DoubleClick	(762.0, 1141.0, 0.0)
2016-09-15 17:13:08.8623	EyeTracking AOI	NULL
2016-09-15 15:13:09.1510	EyeTracking Fixation	Ended	711	107	429
2016-09-15 17:13:09.2123	EyeTracking AOI	NULL
2016-09-15 15:13:09.2690	EyeTracking Fixation	Started	1055	104	-63609549189269
2016-09-15 17:13:09.4113	EyeTracking AOI	NULL
2016-09-15 15:13:09.3690	EyeTracking Fixation	Ended	1050	125	100
2016-09-15 17:13:09.4283	EyeTracking AOI	NULL
2016-09-15 15:13:09.5550	EyeTracking Fixation	Started	776	156	-63609549189555
2016-09-15 17:13:09.6944	EyeTracking AOI	NULL
2016-09-15 15:13:09.6700	EyeTracking Fixation	Ended	776	176	115
2016-09-15 17:13:09.7294	EyeTracking AOI	NULL
2016-09-15 15:13:09.8030	EyeTracking Fixation	Started	767	192	-63609549189803
2016-09-15 17:13:09.9634	EyeTracking AOI	NULL
2016-09-15 15:13:10.0540	EyeTracking Fixation	Ended	760	209	251
2016-09-15 17:13:10.1114	EyeTracking AOI	NULL
2016-09-15 15:13:10.1370	EyeTracking Fixation	Started	1246	142	-63609549190137
2016-09-15 17:13:10.2794	EyeTracking AOI	NULL
2016-09-15 15:13:10.5860	EyeTracking Fixation	Ended	1242	147	449
2016-09-15 17:13:10.6455	EyeTracking AOI	NULL
2016-09-15 15:13:10.6370	EyeTracking Fixation	Started	1328	168	-63609549190637
2016-09-15 17:13:10.7785	EyeTracking AOI	NULL
2016-09-15 15:13:10.8030	EyeTracking Fixation	Ended	1329	173	166
2016-09-15 17:13:10.8645	EyeTracking AOI	NULL
2016-09-15 15:13:10.8370	EyeTracking Fixation	Started	1323	173	-63609549190837
2016-09-15 17:13:10.9745	EyeTracking AOI	NULL
2016-09-15 17:13:10.9945	GAME Move	(0.7, 0.0, -0.1)
2016-09-15 17:13:10.9945	IDEAL PATH Gaze Factor	-0.0772512589625404	=	0.201010826752376	*	-0.384313920850172	(none)	2016-09-15 15:13:08.7220
2016-09-15 17:13:10.9945	IDEAL PATH Gaze Factor	-0.0073562694605469	=	0.0468556705716495	*	-0.1569984885671	(none)	2016-09-15 15:13:09.2690
2016-09-15 17:13:10.9945	IDEAL PATH Gaze Factor	-0.0162342069705823	=	0.0538840211573969	*	-0.30128053960861	(none)	2016-09-15 15:13:09.5550
2016-09-15 17:13:10.9945	IDEAL PATH Gaze Factor	-0.034609006045871	=	0.11760773313484	*	-0.294274918182386	(none)	2016-09-15 15:13:09.8030
2016-09-15 17:13:10.9945	IDEAL PATH Gaze Factor	-0.00759418277302724	=	0.210381960866706	*	-0.0360971194571134	(none)	2016-09-15 15:13:10.1370
2016-09-15 17:13:10.9945	IDEAL PATH Gaze Factor	0.00200755901421643	=	0.0777804131489381	*	0.0258105984905511	(none)	2016-09-15 15:13:10.6370
2016-09-15 17:13:10.9945	IDEAL PATH moveDistanceFactor	0.529041167662649
2016-09-15 17:13:10.9945	IDEAL PATH eyeMovementsFactor	-0.141037365198351
2016-09-15 17:13:10.9945	IDEAL PATH SCORE	0.361521534447399
2016-09-15 17:13:10.9955	TargetDistance	0.122743621468544
2016-09-15 17:13:10.9955	GAME DoubleClick	(1322.0, 1049.0, 0.0)
2016-09-15 15:13:10.9850	EyeTracking Fixation	Ended	1322	175	148
2016-09-15 17:13:11.0465	EyeTracking AOI	NULL
2016-09-15 15:13:11.0190	EyeTracking Fixation	Started	1211	156	-63609549191019
2016-09-15 17:13:11.1595	EyeTracking AOI	NULL
2016-09-15 15:13:11.1670	EyeTracking Fixation	Ended	1200	163	148
2016-09-15 17:13:11.2315	EyeTracking AOI	NULL
2016-09-15 15:13:11.2370	EyeTracking Fixation	Started	1182	195	-63609549191237
2016-09-15 17:13:11.3795	EyeTracking AOI	NULL
2016-09-15 15:13:11.3360	EyeTracking Fixation	Ended	1167	199	99
2016-09-15 17:13:11.3965	EyeTracking AOI	NULL
2016-09-15 15:13:11.4030	EyeTracking Fixation	Started	1218	76	-63609549191403
2016-09-15 17:13:11.5605	EyeTracking AOI	NULL
2016-09-15 15:13:11.5180	EyeTracking Fixation	Ended	1218	86	115
2016-09-15 17:13:11.5795	EyeTracking AOI	NULL
2016-09-15 15:13:12.5660	EyeTracking Fixation	Started	1484	487	-63609549192566
2016-09-15 17:13:12.7157	EyeTracking AOI	NULL
2016-09-15 15:13:12.6860	EyeTracking Fixation	Ended	1476	490	120
2016-09-15 17:13:12.7497	EyeTracking AOI	NULL
2016-09-15 15:13:12.7670	EyeTracking Fixation	Started	990	967	-63609549192767
2016-09-15 17:13:12.9147	EyeTracking AOI	NULL
2016-09-15 15:13:12.8670	EyeTracking Fixation	Ended	989	952	100
2016-09-15 17:13:12.9307	EyeTracking AOI	NULL
2016-09-15 15:13:12.9150	EyeTracking Fixation	Started	1546	549	-63609549192915
2016-09-15 17:13:13.0637	EyeTracking AOI	NULL
2016-09-15 15:13:13.0840	EyeTracking Fixation	Ended	1540	529	169
2016-09-15 17:13:13.1477	EyeTracking AOI	NULL
2016-09-15 15:13:13.1170	EyeTracking Fixation	Started	1468	528	-63609549193117
2016-09-15 17:13:13.2647	EyeTracking AOI	NULL
2016-09-15 15:13:13.2500	EyeTracking Fixation	Ended	1492	524	133
2016-09-15 17:13:13.3167	EyeTracking AOI	NULL
2016-09-15 15:13:13.2670	EyeTracking Fixation	Started	1497	537	-63609549193267
2016-09-15 17:13:13.4147	EyeTracking AOI	NULL
2016-09-15 15:13:13.5000	EyeTracking Fixation	Ended	1496	530	233
2016-09-15 17:13:13.5647	EyeTracking AOI	NULL
2016-09-15 15:13:13.5170	EyeTracking Fixation	Started	1506	531	-63609549193517
2016-09-15 17:13:13.6648	EyeTracking AOI	NULL
2016-09-15 15:13:13.6830	EyeTracking Fixation	Ended	1494	535	166
2016-09-15 17:13:13.7328	EyeTracking AOI	NULL
2016-09-15 17:13:13.7978	GAME Move	(0.8, 0.0, -0.1)
2016-09-15 17:13:13.7978	IDEAL PATH Gaze Factor	0.0279133659431723	=	0.052814133290454	*	0.528520761472339	(none)	2016-09-15 15:13:10.8370
2016-09-15 17:13:13.7978	IDEAL PATH Gaze Factor	0.0246990948506252	=	0.052814133290454	*	0.467660705796141	(none)	2016-09-15 15:13:11.0190
2016-09-15 17:13:13.7978	IDEAL PATH Gaze Factor	0.0168295605225553	=	0.0353283729442902	*	0.476375194212712	(none)	2016-09-15 15:13:11.2370
2016-09-15 17:13:13.7978	IDEAL PATH Gaze Factor	0.0171350433374035	=	0.0410380089756906	*	0.417540805830851	(none)	2016-09-15 15:13:11.4030
2016-09-15 17:13:13.7978	IDEAL PATH Gaze Factor	0.0358507895503686	=	0.0428222702355032	*	0.837199647594706	(none)	2016-09-15 15:13:12.5660
2016-09-15 17:13:13.7978	IDEAL PATH Gaze Factor	0.0162986943620103	=	0.0356852251962527	*	0.45673508496513	(none)	2016-09-15 15:13:12.7670
2016-09-15 17:13:13.7978	IDEAL PATH Gaze Factor	0.0530407525051088	=	0.060308030581667	*	0.879497340462526	(none)	2016-09-15 15:13:12.9150
2016-09-15 17:13:13.7978	IDEAL PATH Gaze Factor	0.0412945734233807	=	0.0474613495110161	*	0.870067409562301	(none)	2016-09-15 15:13:13.1170
2016-09-15 17:13:13.7978	IDEAL PATH Gaze Factor	0.0728470809761505	=	0.0831465747072687	*	0.876128466297268	(none)	2016-09-15 15:13:13.2670
2016-09-15 17:13:13.7978	IDEAL PATH Gaze Factor	0.0521222571341147	=	0.0592374738257794	*	0.879886561121917	(none)	2016-09-15 15:13:13.5170
2016-09-15 17:13:13.7978	IDEAL PATH moveDistanceFactor	0.999994528405725
2016-09-15 17:13:13.7978	IDEAL PATH eyeMovementsFactor	0.35803121260489
2016-09-15 17:13:13.7978	IDEAL PATH SCORE	0.839503699455517
2016-09-15 17:13:13.7988	TargetDistance	0.0233412571251392
2016-09-15 17:13:13.7988	GAME DoubleClick	(1541.0, 698.0, 0.0)
2016-09-15 15:13:13.6990	EyeTracking Fixation	Started	1523	524	-63609549193699
2016-09-15 17:13:13.8318	EyeTracking AOI	NULL
2016-09-15 15:13:13.8150	EyeTracking Fixation	Ended	1511	518	116
2016-09-15 17:13:13.8678	EyeTracking AOI	NULL
2016-09-15 15:13:13.8330	EyeTracking Fixation	Started	1512	505	-63609549193833
2016-09-15 17:13:13.9698	EyeTracking AOI	NULL
2016-09-15 15:13:13.9660	EyeTracking Fixation	Ended	1506	518	133
2016-09-15 17:13:14.0168	EyeTracking AOI	NULL
2016-09-15 15:13:14.9660	EyeTracking Fixation	Started	823	436	-63609549194966
2016-09-15 17:13:15.0999	EyeTracking AOI	NULL
2016-09-15 15:13:15.0830	EyeTracking Fixation	Ended	805	426	117
2016-09-15 17:13:15.1359	EyeTracking AOI	NULL
2016-09-15 15:13:15.1660	EyeTracking Fixation	Started	760	438	-63609549195166
2016-09-15 17:13:15.2999	EyeTracking AOI	NULL
2016-09-15 15:13:15.2640	EyeTracking Fixation	Ended	757	454	98
2016-09-15 17:13:15.3159	EyeTracking AOI	NULL
2016-09-15 17:13:15.4999	GAME HELP	VirtualAssistant2D activated	Congratulations. You reached the target! 	 (Click on close-Button to go back to menu)
2016-09-15 15:13:15.4310	EyeTracking Fixation	Started	744	472	-63609549195431
2016-09-15 17:13:15.5669	EyeTracking AOI	NULL
2016-09-15 15:13:15.7660	EyeTracking Fixation	Ended	740	466	335
2016-09-15 17:13:15.8210	EyeTracking AOI	NULL
2016-09-15 15:13:15.8840	EyeTracking Fixation	Started	1458	919	-63609549195884
2016-09-15 17:13:16.0170	EyeTracking AOI	NULL
2016-09-15 15:13:15.9990	EyeTracking Fixation	Ended	1464	918	115
2016-09-15 17:13:16.0500	EyeTracking AOI	NULL
2016-09-15 15:13:16.0500	EyeTracking Fixation	Started	1344	916	-63609549196050
2016-09-15 17:13:16.1930	EyeTracking AOI	NULL
2016-09-15 15:13:16.1480	EyeTracking Fixation	Ended	1338	913	98
2016-09-15 17:13:16.2010	EyeTracking AOI	NULL
2016-09-15 15:13:16.6320	EyeTracking Fixation	Started	1510	901	-63609549196632
2016-09-15 17:13:16.7651	EyeTracking AOI	NULL
2016-09-15 15:13:16.8490	EyeTracking Fixation	Ended	1506	912	217
2016-09-15 17:13:16.9021	EyeTracking AOI	NULL
2016-09-15 15:13:16.8640	EyeTracking Fixation	Started	1659	899	-63609549196864
2016-09-15 17:13:17.0161	EyeTracking AOI	NULL
2016-09-15 15:13:16.9980	EyeTracking Fixation	Ended	1641	908	134
2016-09-15 17:13:17.0511	EyeTracking AOI	NULL
2016-09-15 15:13:17.0480	EyeTracking Fixation	Started	1310	964	-63609549197048
2016-09-15 17:13:17.1841	EyeTracking AOI	NULL
